Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;gprstext;edge;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayother;memoryslot;cam1modules;wlan;bluetooth;gps;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;colors;net3g;net4g;speed;bodyother;displayprotection;os;chipset;cpu;gpu;internalmemory;cam1features;cam1video;cam2modules;cam2video;nfc;price;sar-us;sar-eu;build;memoryother;optionalother;cam2features;models;net5g;tbench;batlife;batmusicplayback1
https://www.gsmarena.com/philips_w920-4362.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w920.jpg;Philips W920;Released 2011, December;12.9mm thickness;Android 2.2;180MB 512MB RAM storage, microSDHC slot;9;N/A;85,708 hits;"4.3""";480x800 pixels;512 MB RAM;;1280 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2011, December. Released 2011, December;Discontinued;128 x 70 x 12.9 mm (5.04 x 2.76 x 0.51 in);-;Mini-SIM;TFT;4.3 inches, 52.6 cm(~58.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);;microSDHC (dedicated slot);5 MP, AF;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP;Yes, with A-GPS;No;2.0;Accelerometer, proximity, compass;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerOrganizerVoice memoPredictive text input;Removable Li-Ion 1280 mAh battery;Up to 400 h;Up to 12 h;Black/Gold;HSDPA 850 / 2100;;HSPA 7.2/0.384 Mbps;;;Android 2.2 (Froyo);;;;180MB 512MB RAM;LED flash;480p;No;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_d900-3527.php;https://fdn2.gsmarena.com/vv/bigpic/philips-d900.jpg;Philips D900;Released 2010, Q3;147.8g, 15mm thickness;Microsoft Windows Mobile OS;microSD slot;10;N/A;88,102 hits;"2.8""";240x320 pixels; ;;;CDMA 800 / 1900;;;2010. Released 2010, Q3;Discontinued;101.2 x 60.5 x 15 mm (3.98 x 2.38 x 0.59 in);147.8 g (5.19 oz);Mini-SIM;TFT resistive touchscreen, 65K colors;2.8 inches, 24.3 cm(~39.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);Handwriting recognition;microSD (dedicated slot);2 MP;Wi-Fi 802.11 b/g;2.1, A2DP;Yes, with A-GPS;No;miniUSB 1.1;;MP3/WAV/WMA/eAAC+ playerMP4/WMV/H.264 playerOrganizerOrganizerVoice memoPredictive text input;Removable Li-Ion battery;;;Black;CDMA2000 1xEV-DO;;CDMA;;;Microsoft Windows Mobile OS;;;;;;352x288;No;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_f610-3426.php;https://fdn2.gsmarena.com/vv/bigpic/philips-f610.jpg;Philips F610;Released 2010, July;105g, 16.3mm thickness;Feature phone;30MB storage, microSDHC slot;8;N/A;88,402 hits;"2.6""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800;Class 12;Yes;2010, July. Released 2010, July;Discontinued;105 x 50 x 16.3 mm (4.13 x 1.97 x 0.64 in);105 g (3.70 oz);Dual SIM (Mini-SIM, no dual stand-by);TFT, 256K colors;2.6 inches, 20.9 cm(~39.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;microSDHC (dedicated slot);2 MP;No;2.0, A2DP;No;Stereo FM radio, RDS;miniUSB 2.0;;MP3/WAV/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 700 h;Up to 6 h;Black;;;;;;;;;;30MB;LED flash;320p@15fps;No;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_x810-2828.php;https://fdn2.gsmarena.com/vv/bigpic/philips-xenium-x810.jpg;Philips X810;Released 2009;136g, 13.5mm thickness;Feature phone;64MB 512MB RAM 1GB ROM storage, microSDHC slot;9;N/A;80,493 hits;"2.8""";240x400 pixels (Wide QVGA);512 MB RAM;;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;Class 10;Class 10;2009, March. Released 2009;Discontinued;103.5 x 42.1 x 13.5 mm (4.07 x 1.66 x 0.53 in);136 g (4.80 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.8 inches, 22.3 cm(~51.2% screen-to-body ratio);240 x 400 pixels (Wide QVGA), 5:3 ratio (~167 ppi density);Handwriting recognition;microSDHC (dedicated slot);3.15 MP, AF;No;2.0, A2DP;No;No;miniUSB 1.1;Accelerometer;MP3/MP4/WAV/MP3/AAC playerDocument viewer (Word, Excel, PowerPoint, PDF)OrganizerVoice memo;Removable Li-Ion 1050 mAh battery;Up to 720 h;Up to 8 h 30 min;Black;;;;;;;;;;64MB 512MB RAM 1GB ROM;LED flash;CIF@15fps;Yes;;;About 210 EUR;;;;;;;;;;;
https://www.gsmarena.com/philips_xenium_x520-2776.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x520.jpg;Philips Xenium X520;Released 2009, April;16.6mm thickness;Feature phone;microSD slot;12;N/A;101,316 hits;;176x220 pixels; ;;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;Class 10;Class 10;2009, April;Discontinued;111 x 45 x 16.6 mm (4.37 x 1.77 x 0.65 in);;Mini-SIM;TFT, 256K colors;;176 x 220 pixels;;microSD (dedicated slot);2 MP;No;2.0, A2DP;No;FM radio, RDS;miniUSB;;Extra standby/talk time with any AAA batteryMP3/WAV/AAC/MP4 playerCalendarLunar calendarCountdown timerInternational converterEuro converterOrganizerVoice memo;Removable Li-Ion 1050 mAh battery;Up to 740 h;Up to 8 h;Silver, Black, Red;;;;;;;;;;;;SQCIF@15fps;No;;;About 160 EUR;1.01 W/kg (head);1.04 W/kg (head);;;;;;;;;
https://www.gsmarena.com/philips_xenium_9@9w-2089.php;https://fdn2.gsmarena.com/vv/bigpic/philips-9@9w.gif;Philips Xenium 9@9w;Released 2007, August;90g, 12mm thickness;Feature phone;11MB storage, microSD slot;10;N/A;150,627 hits;"1.93""";176x220 pixels; ;;920 mAh Li-Ion;GSM 900 / 1800 / 1900;Class 10;No;2007, August;Discontinued;103 x 52 x 12 mm (4.06 x 2.05 x 0.47 in);90 g (3.17 oz);Dual SIM (Mini-SIM);TFT, 256K colors;1.93 inches, 11.7 cm(~21.9% screen-to-body ratio);176 x 220 pixels (~146 ppi density);4-way navigation keyScreensavers and wallpapers;microSD (dedicated slot);2 MP;No;2.0, A2DP;No;No;miniUSB;;MP3/WAV/AAC/MP4 playerOrganizerLunar CalendarVoice memo;Removable Li-Ion 920 mAh battery;Up to 720 h;Up to 8 h;Titan Black, Titan Coco;;;;;;;;;;11MB;;@30fps;No;;;;1.21 W/kg (head);0.87 W/kg (head);;;;;;;;;
https://www.gsmarena.com/philips_xenium_9@9m-1980.php;https://fdn2.gsmarena.com/vv/bigpic/philips-9@9m.gif;Philips Xenium 9@9m;Cancelled;109g, 17.3mm thickness;Feature phone;70MB storage, miniSD slot;9;N/A;140,811 hits;"2.5""";176x220 pixels; ;;1280 mAh Li-Po;GSM 900 / 1800 / 1900;Class 10;No;2007, May;Cancelled;105 x 50 x 17.3 mm (4.13 x 1.97 x 0.68 in);109 g (3.84 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.5 inches, 19.7 cm(~37.5% screen-to-body ratio);176 x 220 pixels (~113 ppi density);Handwriting recognition4-way navigation keyScreensavers and wallpapers;miniSD;2 MP;No;2.0, A2DP;No;No;miniUSB;;MP3/MP4 playerOrganizerENG/CHN and CHN/ENG dictionaryLunar calendarChinese festival reminderVoice memo;Removable Li-Po 1280 mAh battery;Up to 740 h;Up to 8 h 30 min;Executive silver, Rusted brown;;;;;;;;;;70MB;;Yes;No;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_868-1183.php;https://fdn2.gsmarena.com/vv/bigpic/philips-868.gif;Philips 868;Cancelled;110g, 26mm thickness;Feature phone;8MB storage, miniSD slot;8;N/A;119,316 hits;;128x160 pixels, 8 lines; ;;750 mAh Li-Ion;GSM 900 / 1800 / 1900;Class 10;No;2005, Q2;Cancelled;92 x 45 x 26 mm (3.62 x 1.77 x 1.02 in);110 g (3.88 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;;128 x 160 pixels, 8 lines;Second external CSTN,65K colors display (96 x 64 pixels)Screensavers and wallpapersDownloadable logos;miniSD;2 MP;No;No;No;No;Proprietary;;MP3 playerPredictive text inputOrganizer;Removable Li-Ion 750 mAh battery;Up to 150 h;Up to 5 h;;;;;;;;;;;8MB;LED flash;Yes;No;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_766-1182.php;https://fdn2.gsmarena.com/vv/bigpic/philips-766.gif;Philips 766;Released 2005, Q2;102g, 22mm thickness;Feature phone;10MB storage, no card slot;8;N/A;106,806 hits;;128x160 pixels, 8 lines; ;;770 mAh Li-Ion;GSM 900 / 1800 / 1900;Class 10;No;2005, Q2;Discontinued;88 x 43 x 22 mm, 82 cc (3.46 x 1.69 x 0.87 in);102 g (3.60 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;;128 x 160 pixels, 8 lines;Swivel and rotate 180 degSecond external CSTN display, 65K colors (96 x 64 pixels)Screensavers and wallpapersDownloadable logos;No;1.3 MP;No;No;No;No;miniUSB;;Predictive text inputOrganizerLunar Calendar;Removable Li-Ion 770 mAh battery;Up to 150 h;Up to 2 h 30 min;Brushed Titanium, Reflection White;;;;;;;;;;10MB;LED flash;Yes;No;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_fisio_610-236.php;https://fdn2.gsmarena.com/vv/bigpic/phfi610.gif;Philips Fisio 610;Released 2001;90g, 18mm thickness;Feature phone;No card slot;8;N/A;59,265 hits;;5 lines; ;;;GSM 900 / 1800;Class 4;No;2001;Discontinued;110 x 45 x 18 mm (4.33 x 1.77 x 0.71 in);90 g (3.17 oz);Mini-SIM;Monochrome graphic;;5 lines;Soft keysZoom functionOrange backlight;No;No;No;No;No;No;;;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;Removable Li-Ion battery;100 h;4 h;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_xenium_9@9-235.php;https://fdn2.gsmarena.com/vv/bigpic/phxe9a9.gif;Philips Xenium 9@9;Released 2000;95g, 22mm thickness;Feature phone;No card slot;10;N/A;100,838 hits;;5 lines; ;;;GSM 900 / 1800;No;No;2000;Discontinued;109 x 41 x 22 mm, 85 cc (4.29 x 1.61 x 0.87 in);95 g (3.35 oz);Mini-SIM;Monochrome graphic;;5 lines;Soft keys;No;No;No;No;No;No;;;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;Removable Li-Ion battery;up to 600 h;3 - 7 h;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://www.gsmarena.com/posh_memo_pro_lte_l600-8537.php;https://fdn2.gsmarena.com/vv/bigpic/posh-l600.jpg;Posh Memo Pro LTE L600;Released 2016, December;187.6g, 7.9mm thickness;Android 5.1;16GB storage, microSDXC;2;N/A;59,099 hits;"6.0""";720x1280 pixels;1 GB RAM;MT6735;2700 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2016, August;Available. Released 2016, December;161.5 x 85.6 x 7.9 mm (6.36 x 3.37 x 0.31 in);187.6 g (6.63 oz);Dual SIM;IPS LCD;6.0 inches, 99.2 cm(~71.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~245 ppi density);;microSDXC;8 MP, AF;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;;Li-Po 2700 mAh battery;Up to 180 h (3G);Up to 5 h 30 min (3G);Black, White;HSDPA 850 / 1700 / 2100 - L600A;2, 4, 5, 7, 17 - L600A;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;Android 5.1 (Lollipop);Mediatek MT6735 (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720;16GB 1GB RAM;LED flash;1080p@30fps;5 MP;;No;;;;;;;;;;;;
https://www.gsmarena.com/posh_equal_plus_x700-8536.php;https://fdn2.gsmarena.com/vv/bigpic/posh-x700.jpg;Posh Equal Plus X700;Released 2017, January;275g, 9.9mm thickness;Android 6.0;16GB storage, microSDXC;2;N/A;37,746 hits;"7.0""";600x1024 pixels;1 GB RAM;MT8321;2650 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2016, September;Available. Released 2017, January;192.1 x 107.9 x 9.9 mm (7.56 x 4.25 x 0.39 in);275 g (9.70 oz);Dual SIM;IPS LCD;7.0 inches, 137.9 cm(~66.5% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);;microSDXC;5 MP;Wi-Fi 802.11 b/g/n, hotspot;4.1, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;;Li-Po 2650 mAh battery;Up to 176 h (3G);Up to 5 h (3G);Black, Silver, Rose Gold;HSDPA 850 / 1900 / 2100;;HSPA;;;Android 6.0 (Marshmallow);Mediatek MT8321 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400;16GB 1GB RAM;LED flash;Yes;2 MP;;No;;;;;;;;;;;;
https://www.gsmarena.com/qmobile_noir_a1-8757.php;https://fdn2.gsmarena.com/vv/bigpic/QMobile_Noir_A1.jpg;QMobile Noir A1;Released 2017, July;182g, 8.3mm thickness;Android 7, Amigo OS 4;64GB storage, microSDXC;5;N/A;93,859 hits;"5.5""";1080x1920 pixels;4 GB RAM;Helio P10;4010 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2017, June;Available. Released 2017, July;154.5 x 76.5 x 8.3 mm (6.08 x 3.01 x 0.33 in);182 g (6.42 oz);Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~70.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);;microSDXC (uses shared SIM slot);"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF";Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;;Li-Ion 4010 mAh, non-removable;;;Black, Gray, Gold;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;;Corning Gorilla Glass (unspecified version);Android 7 (Nougat), Amigo OS 4;Mediatek MT6755 Helio P10 (28 nm);Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;64GB 4GB RAM;LED flash, panorama, HDR;1080p@30fps;"16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm";;No;About 27500 INR;;;;eMMC 5.1;;;Noir A1;;;;
